0.000000000481746,0.000000001338786,0.526780486106873,0.473219573497772,0.000000000691038
0.000000000045703,0.000000000002931,0.002111003501341,0.997888982295990,0.000000000058082
0.000000000040766,0.000000000000465,0.000045978729759,0.999953985214233,0.000000000029057
0.000000000024321,0.000000000000097,0.000002344119594,0.999997615814209,0.000000000044993
0.000000000049529,0.000000000000068,0.000000409851367,0.999999642372131,0.000000000031445
0.000000000045336,0.000000000000076,0.000000676168781,0.999999284744263,0.000000000034197
0.000000000042483,0.000000000000047,0.000000065678250,0.999999880790710,0.000000000043641
0.000000000129219,0.000000000000058,0.000000026647644,1.000000000000000,0.000000000059108
0.000000000043960,0.000000000000065,0.000000246811993,0.999999761581421,0.000000000039694
0.000000000037054,0.000000000000068,0.000000191216728,0.999999761581421,0.000000000052392
0.000000000049366,0.000000000000128,0.000001732090027,0.999998211860657,0.000000000051215
0.000000000035916,0.000000000000074,0.000000301984755,0.999999642372131,0.000000000028542
0.000000000089906,0.000000000000068,0.000000010882279,1.000000000000000,0.000000000044565
0.000000000063840,0.000000000000043,0.000000006882454,1.000000000000000,0.000000000063879
0.000000000019966,0.000000000000292,0.000010855197615,0.999989151954651,0.000000000053694
0.000000000066599,0.000000000002397,0.001138443010859,0.998861551284790,0.000000000086882
0.000000000112401,0.000000000000324,0.000012163954125,0.999987840652466,0.000000000045593
0.000000000036609,0.000000000000065,0.000000140170400,0.999999880790710,0.000000000037794
0.000000000060320,0.000000000000063,0.000000042926295,1.000000000000000,0.000000000035557
0.000000000070306,0.000000000000053,0.000000010276620,1.000000000000000,0.000000000047416
0.000000000043692,0.000000000000058,0.000000054898223,1.000000000000000,0.000000000045928
0.000000000086581,0.000000000000055,0.000000017817642,1.000000000000000,0.000000000034829
0.000000000097804,0.000000000000046,0.000000004658767,1.000000000000000,0.000000000057794
0.000000000122316,0.000000000000060,0.000000006539522,1.000000000000000,0.000000000051846
0.000000246996791,0.000000000009025,0.000000061786487,0.999999642372131,0.000000000213383
0.145506545901299,0.000018609556719,0.002656833268702,0.851817965507507,0.000000031996599
0.956915557384491,0.039892282336950,0.003192093456164,0.000000045039879,0.000000033694601
0.018520830199122,0.553795635700226,0.427682846784592,0.000000682314010,0.000000025861301
0.001072479179129,0.228967890143394,0.769953668117523,0.000005962340310,0.000000010280698
0.000028374277463,0.029589116573334,0.970380425453186,0.000002151292165,0.000000004687424
0.000000369055385,0.009503131732345,0.990496039390564,0.000000476733561,0.000000002338354
0.000000379167517,0.000202872790396,0.999780833721161,0.000015946970962,0.000000016430640
0.000000000906500,0.000075570947956,0.999924421310425,0.000000003821230,0.000000001607328
0.000000000019192,0.000000309197731,0.999999642372131,0.000000045210342,0.000000001453686
0.000030541865272,0.002337246201932,0.997631669044495,0.000000551852054,0.000000005288527
0.000000009217238,0.000001872362418,0.999980092048645,0.000018081749658,0.000000000216248
0.000000000139579,0.000000074910965,0.999999642372131,0.000000245491037,0.000000002384080
0.000000000001630,0.000000019461615,1.000000000000000,0.000000000938080,0.000000007724982
0.000000000000480,0.000000000723758,1.000000000000000,0.000000007892729,0.000000017760641
0.000000000001034,0.000000000226673,1.000000000000000,0.000000055538884,0.000000010325976
0.000000000000799,0.000000000499788,0.999999761581421,0.000000267392181,0.000000000432123
0.000000000001043,0.000000002625657,1.000000000000000,0.000000022519057,0.000000003197143
0.000000040580119,0.000001395910658,0.997296631336212,0.000000449974351,0.002701429184526
0.000000345615547,0.000078938712250,0.099658869206905,0.000000000864205,0.900261819362640
0.000000016432097,0.000023343578505,0.407578051090240,0.000000005495262,0.592398524284363
0.000000000117804,0.000001798626613,0.978880763053894,0.000000001679830,0.021117486059666
0.000000002842659,0.000015045419786,0.986328899860382,0.000000000792473,0.013655993156135
0.000000001403089,0.000003094872682,0.912388324737549,0.000000007406918,0.087608449161053
0.000000969001348,0.000031781557482,0.524758517742157,0.000000009917412,0.475208699703217
0.000044204934966,0.000879772182088,0.006581656169146,0.000000000125741,0.992494344711304
0.000000067495051,0.000095658433565,0.005504009313881,0.000000000025224,0.994400203227997
0.000000089575686,0.000007252303476,0.000143415309140,0.000000000023431,0.999849200248718
0.000000385572150,0.000010834774912,0.000255769846262,0.000000000028214,0.999733030796051
0.593214750289917,0.377189099788666,0.000418178504333,0.000000000009298,0.029178071767092
0.000036258428736,0.975769460201263,0.022034194320440,0.000000000002807,0.002160063479096
0.000007848801033,0.349541991949081,0.645008504390717,0.000000000018570,0.005441664718091
0.008551637642086,0.039336089044809,0.051583845168352,0.000000000240880,0.900528430938721
0.000180960138096,0.086669199168682,0.044340189546347,0.000000000017283,0.868809700012207
0.000000515267118,0.000378234864911,0.000483866198920,0.000000000007027,0.999137401580811
0.000000007682521,0.000008358834748,0.000044616583182,0.000000000005986,0.999947071075439
0.000000304851795,0.000087369131506,0.000229031473282,0.000000000005438,0.999683260917664
0.000000112901013,0.005106858443469,0.005000768695027,0.000000000002971,0.989892244338989
0.000000003484529,0.000002578461135,0.000027211481211,0.000000000009940,0.999970197677612
0.000000001178336,0.000001289882562,0.000018280876247,0.000000000006906,0.999980449676514
0.000000000181346,0.000000270599742,0.000001271914812,0.000000000006764,0.999998450279236
0.000000000101223,0.000000222521805,0.000000331764625,0.000000000005493,0.999999403953552
0.000000000055840,0.000000020196195,0.000000162590425,0.000000000023474,0.999999880790710
0.000000000103857,0.000000035511132,0.000000104991983,0.000000000013366,0.999999880790710
0.000000000038626,0.000000036053429,0.000000142871642,0.000000000010183,0.999999880790710
